"text_object","containsMention_category","weekday_category"
"its nice to hjave a beer",0,3
"rt dark pixie hideout",1,3
"behold the cat",1,3
"no way you voted???? thats insane",0,3
"they’ll hate islam and their cultures more than the kuffar do",1,3
"rt rt if u love yachi <u+fa>",1,3
"rt why isn’t biden corruption trending number one on twitter? biggest world story and nowhere to be found there is no”t…",1,3
"rt · · taehyun › txt<u+ddc><u+d> <u+fffc> © love gif tomorrowxtogether <u+fffc> members bighit",1,3
"@itssara we will smesh them",1,3
"i’ll pass",1,3
"oh no what happened",1,3
"m i vote rm of bts twt for tdyawards biggestcrush",1,3
"some people just suck and they are emboldened by the anonymity of the web you are cool…",1,3
"rt here’s my op ed from about my plan to address the affordable housing crisis in philly and across the nati…",1,3
"you caught me im two people and i’m in bulgaria rn",1,3
"rt our reporting on the biden corruption scandal is not over yet tonight we have new recordings of biden business partner…",1,3
"rt artists fight all the time about verses if you understand music youll know that getting approval for a collaboration by si…",1,3
"twt if youre actually getting married <u+f> <u+bc><u+dc><u+cc><u+b><u+be> bts <u+c><u+c><u+add> <u+c><u+add> jungkook jk twt",1,3
"that fight between yo mind and yo heart ain’t no joke",0,3
"a little slight damage to the soffit on the front of my house but thank god that see…",1,3
"motivation inspiration business come and follow my journey",0,3
"rt a vote for joe biden is a vote for the biggest tax hike in history crushing regulations slashing medicare and social…",1,3
"rt multiple lies to congress by dorsey today will doj charge him as they did roger stone?",1,3
"rt our euphoria <u+>",1,3
"i cant stop cryingggg",0,3
"nachos traditional mexican food ?",0,3
"rt jesus",1,3
"online tranx x tanpa tac no tau dpt msg called hotline tak get thru bz as always",1,3
"institch omg its time to cross stitching on your phone",0,3
"rt blessed indeed",1,3
"mr cross please dont call menot that i wouldnt be completely geeking out to talk to…",1,3
"beetleyes",1,3
"rt howls moving castle in the rain <u+f><u+fef><u+f>",1,3
"rt we all have someone who hurt us so much that it changed us forever",1,3
"that’s so cute happy birthday",1,3
"rt <u+fdd>| “seeing the view count of the video knowing that for the majority of it he is wearing the ssdaley ‘hall’ shirt the who…",1,3
"rt breaking miles taylor the ex homeland security official from the trump administration was ""anonymous"" as reported by cn…",1,3
"the villain thinks he is finally gonna defeat you but now he cant because you have some kind of no damage marriage bond",1,3
"rt solidarity with philadelphia",1,3
"we beat his parent club home and away in the league now were about to do the same to his ""foster parents""",0,3
"rt “we made our way to the very edge of the cliff and looked down we could hear the water dashing splashing and roaring…",1,3
"i wanna get lost in your arms",0,3
"rt tyson quote of the day",1,3
"“i would gladly break my heart for you” smh",0,3
"rt i talked about south koreas culture of gapjil abusing others using ones social hierarchy power and double standards over fe…",1,3
"does he have to show contrition to us or to the woman he wronged? he pled guilty so he was punished…",1,3
"na madness dey cause this kain tin",0,3
"were going on strike friday have fun on the friday stream alone<u+fd>",1,3
"rt revenge for these two next szn <u+f>",1,3
"rt am i the only one who cant seem to focus anymore? im getting more unmotivated each day",1,3
"loml",0,3
"rt nothing even close to this has ever happened before",1,3
"cml pro members we just sent ""[top picks] strength is a threat to the unthinkable"" the company obliterated ana…",0,3
"rt what a woman",1,3
"they only like people who survived the people who died are weak",1,3
"i hate presenting on zoom",0,3
" atletico de clowns",1,3
"me waiting you guys play with the minus world",1,3
"rt oh my god the tiktok generation has has enough of their maga parents",1,3
"we know this tommyinnit",1,3
"rt editorial on the front page of the ny post",1,3
"someone take my phone away i need to do homework",0,3
"im voting for nct for favorite social artist at the amas nct ",1,3
"dont tell me that you think its true lol",1,3
" lmao he knows he dies for attention",1,3
"rt heartbreaking this is no way to treat those fleeing persecution and war the government must show some compassion and u…",1,3
"rt yes exactly i was asking if the ministry is carrying out any evaluation o…",1,3
"stop please",1,3
"shawty really love me she just scared ima leave her",0,3
"my last memory of him was last week when he was on fb telling people to shoot rioters and spewing…",1,3
"rt bring back the jordan challenge k path to greatness k all star weekend k the nb…",1,3
"new body slaps <u+fb><u+f><u+f><u+f>",0,3
"aries",1,3
"thanks pamela<u+b>and nice gif",1,3
"rt valid vote <u+f> i followed and i vote for rm of bts twt for biggestcrush on tdyawards",1,3
"rt when kyungsoo comes back as soon as he walks into the sm building and they tell him they gonna sell a robot version of him to…",1,3
"rt raise your hand if kamala harris is your mvp too mvpharris <u+f><u+ffc><u+fa><u+ffc><u+b><u+ffe><u+b><u+ffb><u+fb><u+ffd><u+b><u+fff><u+fa><u+fff><u+f><u+ffc><u+b><u+ffc><u+b><u+fff><u+f><u+ffb><u+fa><u+ffd><u+b><u+ffc><u+b><u+ffc><u+f><u+ffc><u+b><u+fff><u+fa><u+ffc><u+b><u+ffe><u+f><u+ffc><u+b><u+ffb><u+f><u+ffc><u+fa><u+ffd><u+b><u+ffe><u+b><u+fff><u+f><u+ffc><u+f><u+ffc>…",1,3
"<u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee><u+fef><u+fee> <u+e><u+d><u+d><u+d><u+db><u+d><u+d><u+f><u+fee> <u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee><u+fe><u+fee>",0,3
"lots of berries on the trees are we in for a bad winter this year?",0,3
"doeshair renear …",1,3
"there’s an arrogance a superiority to “tolerated”",1,3
"wwenxt halloween havoc",0,3
"rt how it started and how it’s going archbda…",1,3
"rt professionalism is a liberal myth",1,3
"cute",1,3
"the artstyle remind me of recess",1,3
"straight women to studs and dykes",0,3
"it was probably a manhunt tbh",1,3
"oppa u r aging hahahaha i thought ur still a kid [ sf <u+ae><u+c><u+c> <u+c><u+c> inseong ]",1,3
"interesting im sure our politicians are paying attention right ?",1,3
"rt lets celebrate april fools day together kayo guys? what did you do for april fools? <u+fc> sb <u+cd><u+ca><u+be> sbjustin sb…",1,3
"rt “you’re accusing a captive population who has been robbed of everything of looting i think it’s obscene” james baldwin…",1,3
"rt too much goin on in my life rn and i jus wanna disappear<u+f><u+f><u+ffc>",1,3
"rt q i’m living in a cold unfinished basement my boyfriend is living upstairs with his wife he introduced me as a “re…",1,3
"rt do not mail any more ballots carry them in or use a drop box we are now week away some of my mail has been taking …",1,3
"ok i’m back",0,3
"rt imagine trying to go toe with me",1,3
"rt <u+d><u+df><u+de> <u+d><u+d><u+dd> <u+d><u+d><u+de><u+db> <u+d><u+da><u+dc><u+d> ncaa diversity and inclusion week continues today as our student athletes share how theyve supported e…",1,3
"happy birthday <u+f>",1,3
"was talking about this today there are several scene in movie one i just love thorin and the dwarves singing is p…",0,3
"rt please rt we are hiring postdoc positions at scripps research receptor biology gpcrs genetic and proteomic screens syna…",1,3
"rt kyle busch earns his first win of the season",1,3
"rt mk elites <u+fd> humor intellect cruise selflessness plug etc",1,3
"rt dont compromise on your inspirations todays askralsei by anon deltarune un…",1,3
"rt viccetti omohtee and aunty risi fight is another reason why most girls have male besties and it’s us the boyfriends that are suf…",1,3
"passing that exam makes me happy af it also makes me hella happy knowing other utapri mutuals <u+f><u+f><u+f><u+fa>",0,3
"and i get my x &gt&gt&gt&gt",1,3
"rt offgun bts photo can really make me cry at this ungodly hour <u+fd><u+fd> theyd be like cling cling to each other every single moment…",1,3
"i need this in my life",0,3
"them new uggs are so ugly man<u+f><u+ffd><u+d><u+><u+fef>",0,3
"rt who is miles taylor? said he was “anonymous” but i don’t know him never even heard of him just another sc…",1,3
"rt rip tracy",1,3
"yeah ",1,3
"prove it i can’t imagine making this dangerous journey with limited resources with my child to give them…",1,3
"rt please vote preferably for the candidate that has not been impeached hasnt had their campaign manager convicted their na…",1,3
"rt floss ""i was ready to pack the whole thing in if they didn’t let us do this show ‘i’m quitting i’m quitting i’m gonna quit…",1,3
"magic fo sho gouache is kinda like an opaque watercolor at least thats how i describe it lol…",1,3
"this dude gon make me act up istg",1,3
"rt and ya know if that doesn’t jive with you well feel free to go to where all past members of paramore have gone which…",1,3
"rt jinyoung giggles in tinie <u+fa> jinyoung <u+cc><u+c> got",1,3
"rt president trump is prepared to order federal intervention in philadelphia after rioting erupted over a police shooting h…",1,3
"rt sis said unprofessional but make it cursive <u+f>",1,3
"rt akali and evelynn kda fanart from a couple of months ago leagueoflegends",1,3
"watch aew",0,3
"my range",0,3
"rt <u+fc> sbjosh starmometer and atin crowned our charismatic member josh as the ""sexiest man in the philippines"" for thi…",1,3
"rt who did it better?",1,3
"rt too much goin on in my life rn and i jus wanna disappear<u+f><u+f><u+ffc>",1,3
"we need another alternative in canada",0,3
"do i watch mlp or hey duggie or a crime doc to help me sleep",0,3
"thank you <u+ff><u+ffe>",1,3
"rt facts dont care about your feelings however fact checking me is censorship",1,3
"rt i stay out the mix and to myself i pop out when i feel like it i like to keep my business private and live my life lowkey",1,3
"rt rent free i tell you<u+fd>",1,3
"in the same example let’s say there were owners each one of them will get $ next year the ne…",1,3
"rt my boyfriend’s little sister has been missing since saturday night if anybody sees her or knows something please lmk asap…",1,3
"so did i <u+fd>",1,3
"raise the flag <u+ff><u+fed> alamat",1,3
"the nerve of some children smh",1,3
"rt transgender people have always existed",1,3
"rt it’s the “oooookay” for me <u+fd>",1,3
"clever wearamask",0,3
"rt i’m releasing and letting go of everything this moon that is trying to leave my life i won’t fight anything asé",1,3
"aww y’all match <u+fa>",1,3
"rt malaysian teacher samuel isaiah has been named among the top finalists for the global teacher prize he teaches engli…",1,3
"rt <u+b> dreaming like <u+dd><u+dbe>’<u+dc><u+dc> <u+dc><u+dc><u+dcf><u+dbe> <u+dbf><u+dc><u+dcb><u+dbe><u+dcf><u+dbe><u+dcb> — but live it like its <u+d><u+d><u+d> <u+d><u+db> <u+d><u+de><u+df><u+de><u+db> •",1,3
"rt its no shock to me that msm doesn’t mention a word about tonybobulinsky but there are mass reports of manufactured pani…",1,3
"just delete the whole article omfg the ratio is so embarrassing",0,3
"bodied them",1,3
"bee now do a post about it similar to the one i made",1,3
"same",0,3
"rt why isn’t biden corruption trending number one on twitter? biggest world story and nowhere to be found there is no”t…",1,3
"this is embarazzing are you not embarrazzed",0,3
"rt tucker carlson delivered more than million viewers for his interview with tony bobulinski on tuesday night have never…",1,3
"rt what a shot <u+ff>",1,3
"those charts are just guidelines muscle weighs more you are fit",1,3
"and u forgot the most important oneless dead people",1,3
"not happening i take your damn medal",1,3
"he isn’t the creator of the bill he was the author which in terms of congress means nothing you think joe…",1,3
"and just like that you realize you’ve almost made it through the two most challenging years of your life so far and…",0,3
"rt arttheband same here we feeling so happy and proud at the same time <u+f><u+f><u+f>",1,3
"rt it’s an insult thrown at people who have high moral standards usually by people who don’t have high moral standards",1,3
"sorry to read you and your fam are not well sending you good vibes hon<u+fe>",1,3
"nessa barrett’s music i agree",0,3
"rt ~<u+aa><u+fee>lifes best<u+f> enjoysummersafely",1,3
"rt “you can’t keep choosing someone who doesn’t choose you” i feel attacked",1,3
" i am starting a for pledge its simple if you are eligible to vote have you done so or have…",1,3
"horse he’s becoming a real hero gotta get him into the biden administration for sure",1,3
"rt i’m ready to meet them so bad themaskedsinger",1,3
"can mine have jack o lantern on the back and evil pumpkins on the hood",1,3
"don’t jinx it",1,3
"so wrong",1,3
"congrats <u+f>",1,3
"rt @shexcinful anybody adding nothing but negative vibrations in my space can get the fuck on truthfully",1,3
"i am not thinking about the economy i am thinking about peo…",1,3
"rt andrew garfield understands spider man more than anyone who’s written and directed him in the mcu <u+f>",1,3
"rt stop announcing you fine everyday <u+c><u+fef><u+c><u+fef> we’ve seen it <u+c><u+fef><u+c><u+fef><u+c><u+fef> we want you <u+c><u+fef>",1,3
"it’s pouring where i am rn and we’re under a tornado watch— please stay safe",1,3
"rt gose ep camping in the middle of the woods w nothing but themselves to survive no staff no cameras just them vlogging every…",1,3
"rt <u+>way princess v <u+> <u+fb><u+f><u+f><u+f><u+f><u+f><u+ff>",1,3
"rt wayv yesterday wayv today",1,3
"bro you are funny",1,3
"i can’t and won’t take you serious",0,3
"shiny new nightmare friend",0,3
"rt decided to finally give spyro a tryi wonder if he really enjoys fall weather? anyway this was the wallpaper for this mo…",1,3
"rt terrence peaceful loving protestors ? these blm looters need to be arrested charged and convicted rt so the philadelphia police…",1,3
"trails of cold steel gameplay part boss fight major claire black a trailsofcoldsteel legendofheroes…",0,3
"rt agreed he is not up please dont believe the polls we need to work every day like we are behind",1,3
"wrong",0,3
"pls these last days have been hell for them",1,3
"its really just me im who i got <u+fd><u+faf>",0,3
"the last one loooool",1,3
"i see me smacking fire out my aunt in the future",0,3
"…",1,3
"rt watching blood of zeus and ",1,3
"rt antifa rioters in portland tonight confront police they met up at midnight to support the blm riot in philadelphia",1,3
"rt soitgoes why isn’t it and why isn’t joe hillary",1,3
"then dont tweet <u+faf>",1,3
"dies",1,3
"rt dear can you introduce a feature where i can fast forward through the burnham interview and you can just c…",1,3
"rt great match from our side happy with a well deserved win <u+f><u+f> forçabarça",1,3
"rt different vibes",1,3
"if trump is "" back in charge"" who is the idiot who has been in charge?",1,3
"rt when your parents finally meet your friends <u+f>",1,3
"rt rt clean search chanyeol studionng world knowledge forum",1,3
"<u+f><u+f> say “move your hand”",1,3
"rt ""i swear that youve been send to save me""",1,3
"exactly tf",0,3
"rt if you love then ariasharrystyles",1,3
"didnt say palu was lame but other than that epic",1,3
"principal congratulations casey",1,3
"just one day",1,3
"visualcontenting contentmarketing socialmedia seo how to successfully promote your small business on marketing",0,3
"jeon jungkook i followed and i vote rm of bts twt for biggestcrush at tdyawards",1,3
"new studio on the way",0,3
"rt [fanplus] <u+fe> dont forget to finish these tasks on all of your accounts before nn kst encourage everyone to vote later…",1,3
"rt y’all won’t see my next nigga till i’m pregnant <u+fd><u+fd><u+fd><u+fd>",1,3
"rt trump’s secretary of education shrugged her billionaire shoulders and said it’s not her job to help keep track…",1,3
"i followed everyone on moons gc",1,3
"rt christian good snapped this photo of todays tornado in noxubee county near macon no reports of damage as of yet …",1,3
"chama ele de anyone",1,3
"macdonald jeff buckley hallelujah",1,3
"boyfriend material if i might say",0,3
"rt you know the drill vote",1,3
"rt a bagel shop in chicago posted this maybe more restaurants need to do the same",1,3
"rt hungry but at what cost??",1,3
"this is what i call content",0,3
"keep crying dude <u+fd><u+f><u+f><u+f><u+f>",1,3
"according to police dispatches recorded by the radio communications platform broadcastify at least people incl…",0,3
"rt one of the first things the left does is take away the right of other people to make their own choices",1,3
"rt ""than it otherwise would have been under wto terms"" let that one sink in and why would our terms of trade with japan ha…",1,3
"police must find the other way to arrest suspectsmust not shut to kill",1,3
"if names ever get exposed we can only hope to god",0,3
"im just glad youre okay beb &lt <u+f>",1,3
"the votes are in",1,3
"rt report local man exits doomsday bunker after entering in “i was certain the world would’ve been destroyed by now…",1,3
"rt happiness is watching yeonjun eat",1,3
"rt another masterpiece by the great artist",1,3
"u too&lt",1,3
"morderam firme",1,3
"i can think of one overconfident idiot he missed",0,3
"hv a great day umir",1,3
"none of them have vokes back",1,3
"rt mfs be making $ a hour and on twitter arguin bout birkins",1,3
"rt it’s not political it’s patriotic wear a mask period",1,3
"rt sooooo yesterday children and survivors in total were rescued from the largest human trafficking sting in o…",1,3
"the reason voting suppression occurs in the us is because optional voting makes suppression useful if v…",1,3
"the pain",0,3
"when every night there is something to celebrate <u+fc><u+ffb>",1,3
" lacraste",1,3
"rt the supreme courts conservatives arent saying theyll toss out late ballots in pennsylvania but they arent saying they won…",1,3
"treasure mmm orange treasure <u+db><u+b><u+c> rookie of the year <u+db><u+b><u+c> ekpbestmalerookiestreasure",1,3
"ive only got here and ifb <u+c>",1,3
"such a huge side note but “tony you chose to do that” why am i such a nerd lol",0,3
"rt bighit dear army i was waiting for the day we meet army again and i scribbled down some things i want to ask you when we meet a…",1,3
"rt thank you maga",1,3
"tonight one of them nights where im uncomfortable definitely getting my stomach rubbed to sleep lol my son don’t me…",0,3
"rt stella thank you for being a poll worker you’re making a difference and helping folks cast their ballot safely",1,3
"that mute button is burning right now",0,3
"yessir<u+f>",0,3
"rt mcgrath and the girl from the sky loves the girl from the ground",1,3
"my sinus system is doing the absolute most and i mean the absolute fucking most right now my face also feels like it’s on fire",0,3
"cause<u+ff>it’s<u+f>you<u+fc>you’re<u+fcd><u+d><u+><u+fef>the<u+f>one<u+f>that<u+ff>i<u+f>want<u+f>you<u+fc>everything<u+f>that<u+f>i<u+f>want<u+f>blue<u+f> members",1,3
"translucent",1,3
"is sm going to make a statement this time<u+f>?",0,3
"rt a vote for joe biden is a vote for the biggest tax hike in history crushing regulations slashing medicare and social…",1,3
"you’re robbing a hopeless man of hope right here just lie to me",1,3
"hes gotta start might be a gem",0,3
"rt i’m bettering myself it’s about to get real personal so excuse me if i start acting different either grow with me or get…",1,3
"i have math homework too but good news i just realized i dont have class tomorrow and math is on paper",0,3
"cute",1,3
"rt the richest americans basically figured out that if they create a large series of media grants literally no one will bad mout…",1,3
"good bye",1,3
"time will tell too early to write them off yet",1,3
"ofnash what the hell are u guys talking about now?",1,3
"<u+f>weakkkk",0,3
"rt q paremake naman neto love you asksb sb stalbumd asksb sbnewpeaksonbillboard …",1,3
"rt how do you know when you are telling the truth? when twitter blocks you facebook takes it down google censors it and youtub…",1,3
"you voted the fool in four years agowhat a system",1,3
"rt this isnt a meaningless fact check trumpworld uses the rallies as a measure of voter engagement theres a big difference…",1,3
"rt sooooo yesterday children and survivors in total were rescued from the largest human trafficking sting in o…",1,3
"xo <u+f><u+f>so yall shouldnt expect goals this season",1,3
"walks into family mart yes i’m looking for some trenbolone",0,3
"rather go down with garlick than with some notorious club ruiners twitterclarets",0,3
"ugh i love you wtf<u+fa><u+fa><u+fa><u+fa><u+fd><u+fd><u+f><u+f><u+f><u+f><u+f><u+f><u+f>",1,3
"wow did i feel that",1,3
"missing these<u+f>",1,3
"rt this film progression from big hero takes you through a few of the stages of production with story animation techn…",1,3
"poole no never ",1,3
"rt terrence kamala harris is an actress she deserves an award for this performance raise your hand <u+f> if you think she is so fake ht…",1,3
"ridari only once did i go out to celebrate alone you had to see peoples faces<u+f>",1,3
"bye this is stolen but <u+f> chanyeol @ his gf he keeps cheating on",1,3
"rt blinks are the one to blame here first of all one of y’all made the edit second of all no one was checking on these arti…",1,3
"you know it’s been real <u+c><u+ffe>",0,3
"you’d do the same well except the numb spray part lol",0,3
"||<u+e> basically using raceplay with elves orcs and other fantasy characters is far more appropriate…",1,3
"rt dc breaking by a – vote the supreme court rejects an effort to shorten north carolinas mail ballot deadline from nine to thre…",1,3
"rt bois i have written a poem to capture our current political moment",1,3
"rt btw it’s worth noting that when milestaylor and i traveled to mexico with our bosses he seemed totally on board with t…",1,3
"silva toma link",1,3
"rt herball people with normal skin are goddamn lucky",1,3
"you cant send the same pic twice",1,3
"allen robinson amari cooper and he would also throw me fulgham or dj chark",1,3
"wizard was so op",1,3
"rt [tag update | ] today we focus on mtv requests and retweet metrics check here for easier rting",1,3
"it’s time to take them to their level we demand strict action against all these traitors …",1,3
"yea thats weird",1,3
"you may like this <u+f>",1,3
"beam and dev keep bluffing i wanna see the fight<u+f>",0,3
"rt yup legal pot is still racist in canada because wtf else would bankrupt trudeau funded media talk about",1,3
"i have been a republican and a fan of you and your radio show since please continue your great job <u+><u+fef>",1,3
"i ditched the ab app approx weeks in",1,3
"rt we need a new constitution",1,3
"ok i must admit that country music is starting to slap",0,3
"rt do u ever sit and think about ur loved one who passed away and it feels so unreal?? like time passes and i still can’t believ…",1,3
"rt we are voting and we are winning",1,3
"hmq you two are very valid and also i % agree",1,3
"thank you",1,3
"rt under s them dey linkop the accra celebrities dema name dropping skills too be elite “hakeem and gregory are stressing…",1,3
"rt oscar winner for best short film i can’t stop watching holy sht",1,3
"rt troopers the st weeks report card is now available on our home access center |",1,3
"right wing misinformation could gain steam post election",0,3
"listen im not ok <u+fd><u+fd><u+fd> the season as a whole wasnt as good as hill house but it was still great and made me cry",1,3
"rt anything for my faves <u+><u+><u+>",1,3
"another part of me invincible anos",1,3
"yes sir kfb",0,3
"rt remember when seokjin connected himself with jungkook’s backpack during bon voyage so he wouldn’t get lost lmao",1,3
"i’m not a huge fan of either but they really aren’t close both have reputations fa…",1,3
"kaplan there’s a pita pit near you? that’s awesome today’s double meat wednesday so get extra meat for cents",1,3
"trump and slim never in the same sentence <u+f><u+f><u+f><u+f><u+f>",1,3
"bruh <u+><u+fef><u+><u+fef><u+><u+fef><u+><u+fef>",0,3
"yes his hair itsstupid no way—steve’s hair is amazing",0,3
"potente ale i followed and i vote rm of bts twt for biggestcrush at tdyawards…",1,3
"i was the only person on a tour of his home in indianapolis with a costumed docent who vibrates with love for littlebenjamin",1,3
"rt pedri is the tweet years old what a footballer",1,3
"rt bear candles and some other cuties up for preorder in my shop <u+fe>",1,3
"<u+a><u+fef>official it’s time to do what you told us that you were going to do and protect your artist tak…",1,3
"rantanplan i have no idea what crazy stupid nonsense you are even tal…",1,3
"rt murray the yard with the twelve foot tall skeleton is dead to me the neighbors who made animatronic tree arms are the new cham…",1,3
"rt utd there’s still people out there who don’t think that mason greenwood is the best young talent in the premier league lol",1,3
"rt whoa weather station on the southshore of lake pontchartrain west end new orleans reported a gust of knots mph a…",1,3
"apparently it’s for + but it’s a rumour",1,3
"rt the best holiday flavor and i would die on that hill underrated",1,3
"hate being tagud to get something and it’s my fault when i get the right thing yet the size or how it looks is wrong <u+f><u+ffd><u+d><u+><u+fef>",0,3
"rt mes sm entertainment says aespa ningning is years old and has excellent vocal skills",1,3
"yo mind it",1,3
"please lock us down for the sake of life’s i am a widow at young children and …",1,3
"since dogs are on my tl here’s my baby elsa <u+fa><u+f><u+>she turns this saturday",0,3
"saving some tabs for later",0,3
"rt you can close you eyes for something you don’t wanna see but you can’t close your heart for something you don’t wanna fee…",1,3
"rt encontras same <u+f><u+f>",1,3
"rt feeling you gotta be the same person whether you got $ in your pocket or $",1,3
"minho and seungmin going in the middle of the day",0,3
" nycfc force a turnover at the back but cant capitalize city has definitely been the better team but they n…",0,3
"my mind is everywhere ",0,3
"rt we are voting and we are winning",1,3
"commence disney dash <u+f><u+><u+fef>",0,3
"rt as of am today were at % <u+f> less than % to go and well claim the first rank <u+fc> great job mnloves <u+fc>",1,3
"i have never seen this happen before",0,3
"rt just sauced up the ymca with <u+f><u+ffb>",1,3
"i got hooked on watching parliament during brexit and the final days of john bercow it really is…",1,3
" naughtylist days until naughty list",1,3
"rt hoy hi trinee you’re one of my fave writers hereee <u+f> i love your works sm i reread them pa minsan sjskz hope we ca…",1,3
"rt drop your handles let ‘s follow you now <u+f><u+c><u+fef>",1,3
"mzubair sir its pti of army not ik who himself is nothing more than a cheapest puppet of them",1,3
"rt moments ago i asked ag barr why he hasn’t looked at hunter biden’s laptop at and got no answer the republic is at s…",1,3
"rt frison who is black went to the room with a plunger dhs agent opened the door and pointed a gun at frisons chest ""mr f…",1,3
"rt if gizelle bryant don’t take her ass home",1,3
"rt breaking obtained by fox news directive from executive team extremely frustrated officers both patrol and …",1,3
"spreading + doing the translation means you are spreading the rumor we should stay calm in this situation and try…",0,3
"rt au where baby hater kakyoin <u+f>",1,3
"nooooomy god i dont know if i want there <u+f>",1,3
"i heard um has a lot of cases",1,3
"rt the circle of life",1,3
"ruppelt itsliz scot …",1,3
"but no one cares",0,3
"good vote i hate trump hes bad for america he just care about himself he left a…",1,3
"i love how the cars are all cooperating with each other",0,3
"get on this",0,3
"rt its the th episode of hellofriends with so put on your ""nails hair hips heels"" and lets talk his…",1,3
"rt point blank period go argue w someone else",1,3
"<u+fe> all the best to treasure in this upcoming comeback <u+f> treasure mmm orange <u+db><u+b><u+c>",1,3
"want gets free followers? login at and wait for minutes then check your followers ",0,3
"rt ahhh nothing will feel like the classic xbox bo man theres just nothing like it",1,3
"if you vote for trump there will be funerals",1,3
"rt megan for coach coachny",1,3
"rt hes got the best legal minds advising him yet he sounds amateurish the separation of public and private space is…",1,3
"rt light brown chocolate caramel bang chan",1,3
"can you get that ballon up? or is it too dark?",1,3
"as proof of this i present my thirty eight year old face which doesn’t do skincare",0,3
"rt we are the usa we won the revolutionary war despite the odds being against us we triumphed in ww and ww…",1,3
"rt <u+dd><u+dfc> <u+d><u+dfc><u+d> <u+df><u+dfb><u+dfc><u+d> <u+d><u+df><u+dee><u+d> <u+df><u+d><u+d> <u+df><u+df><u+df><u+df> <u+d><u+dfc> <u+def><u+df> <u+d><u+dfb><u+dfa><u+dee><u+df><u+df>? x superone monst…",1,3
"rt i always beat this drum but think about the life that joey moss led and mourn his passing but more than that celebrate tha…",1,3
"oh dear yet more daniel andrews govt incompetence",1,3
"rt hey love this one",1,3
"didnt see any similarities??? i mean yes the tone is same but the flowers??? nah and both of that were inspired by…",0,3
"twt wwh <u+fd><u+fd><u+fd> i followed and i vote for rm of bts twt for biggestcrush on tdyawards",1,3
"chanyeol yours",0,3
"oh good were at the same spot my attention span today has been weak",1,3
"your carrd looks amazing btw",1,3
"lmaooo nah nah i cant <u+fd><u+fd><u+fd><u+f>",1,3
"rt he did that <u+f>",1,3
"hahha sweet yall i ni<u+f><u+fa><u+f><u+f>",1,3
"rt vote<u+c><u+fef> joe must have a mandate<u+c><u+fef>win by a landslide<u+c><u+fef>",1,3
"rt hrs giveaway<u+f> <u+f> • x purchase link • gb resi • x free month rules foll…",1,3
"imagine telling a lady ""shes so pretty"" only to be scolded because theyre using non binary gender f",0,3
"rt im about to give up",1,3
"another one smdh $d",0,3
"rt botts live forever or die trying",1,3
"and it all started with her guest appearance on i live alone",0,3
"glad primal back on it’s so awesome it doesn’t need words to speak <u+f>",0,3
"so she’s not going to be back till next year? <u+f>",0,3
"rt we have formally requested that scotus correct the erroneous claim by justice kavanaugh that vt has not changed voting pr…",1,3
"twt yuk bisa yuk i followed and i vote for rm of bts twt…",1,3
"a bergkamp wonderland lets sack arteta after games an arsenal podcast with …",1,3
"rt i cant say i disagree<u+f>",1,3
"||~i am living for all of the homelander action like fuck me up i guess",0,3
"rt ""why are we having virtual meetings about reopening in person?” ",1,3
"yeeeeaaaahhhhhh",0,3
"rt manifest but also do the work",1,3
"the way they’re about to full on sob",1,3
" more",1,3
"rt not this again clark county clerk of courts wants $ per email and cents per page to email court records that are requ…",1,3
"rt iced coffee during cold weather still go together idc",1,3
"rt nba raptors terence davis has been charged on seven counts including assault harassment endangering the welfare of a child and…",1,3
"rt i am sorry to hear about what happened to the durga devotees during the election in bihar this is what secularism and abraha…",1,3
"aew time aewdynamite",0,3
"is he auditioning for a role as barney frank in some upcoming tarp movie?",0,3
"rt i have been trying my best to help with little expenses from time to time but i cant do this part alone seeing her this…",1,3
"rt happy birthday <u+fa><u+fa><u+f><u+f><u+f><u+f><u+f><u+f><u+f>",1,3
"rt how about we find the parents of those children that were separated from each other at the border instead",1,3
"rt if you vote for biden your kids will not be in school there will be no graduations no weddings no thanksgiving no…",1,3
"rt when you’ve got a senate hearing at but you’re curing the tsar’s haemophiliac son at ",1,3
"rt seema prophetofhumanity allah kabir is the god allah god who is the father of all souls whose information can be told only…",1,3
"the people want queendom season ",0,3
"rt got that covered",1,3
"i’m still here",1,3
"rt how is this app free<u+fd>",1,3
"ant ur on twitter",1,3
"i have no fucking idea what’s going on with the s storyline like",0,3
"she rushes over to where we’re sitting and traces her finger over the tattoo on my neck “you draw on…",1,3
"ouvindo sweet creature <u+f><u+d><u+><u+fef><u+d><u+fb><u+d><u+f>",0,3
"rt trump leaving his supporters out in the cold to freeze to death is the greatest possible metaphor for whats to come if he…",1,3
"also hard can be easy with practice <u+>",0,3
