text_object,containsMention_category,weekday_category
"rt my snappy buddy",1,5
"rt robert pattinson being an aerith fan omg <u+fd><u+fd><u+f><u+>",1,5
"they were so young they didnt deserve all the bad they got",0,5
"rt not coming to someone’s house empty handed",1,5
"rt breaking general stanley a mcchrystal endorses jaime harrison gen mcchrystal has been described as perhaps the fin…",1,5
"rt the department of health clarifies it is not endorsing the use of necklace air purifiers that claim to kill bacteria an…",1,5
"i miss them &lt ",0,5
"rt its no surprise that i would welcome a national circuit breaker but we need people to buy in and a this fri night rumour…",1,5
"rt history were not gonna lose this category vote<u+c><u+fef> im voting for bts for favorite social artist at the amas twt bts",1,5
"you know the way you rewrite reality is just amazing to me donald that’s not true but your people…",1,5
"rt nbc news us sets single day record of coronavirus cases friday it is the fifth time since thursday october n…",1,5
"rt ""silk and amadeus cho finally fight to find out if woo and nguyen have been guiding them – or manipulating them"" comics…",1,5
"rt everybody dey mad for this country including me <u+f><u+f><u+f>",1,5
"rt if our economy is going to survive this pandemic we need a senator who understands business mr harrison and democr…",1,5
"mccollom i almost added that to the tweet <u+fa>",1,5
"rt sea vortex occurred during the earthquake in izmir turkey deprem egedenizi",1,5
"rt if a firm is looking for an interior designer please contact hikmets office they have a seasoned one on the…",1,5
"i cannot brwathe",1,5
"stahl pass to ryan mcgowen is incomplete rd ",0,5
"glitz holidate is new on netflix and its cute",1,5
"omoh wizkid must perform that ""feeling the beat"" ooo<u+fa><u+fa>",0,5
"rt need better want better",1,5
"dont miss out",0,5
"<u+f>god will hill u",1,5
"cordula listen to this luv",1,5
"rt zara dont just pass by retweet if hes not failed you",1,5
"no i’m nick",1,5
"can we get the population genetics analysis on that?",1,5
"athletics nd qtr updates?? last i saw we were st and goal",1,5
"rt all in the family joes brother was bookkeeper for hunter biden family business",1,5
"rt france europe identify the real danger istandwithfrance",1,5
"rt thank you for rt",1,5
"rt verbeek <u+fe><u+ff> this <u+f>",1,5
"rt [biden elected] …",1,5
"rt y’all are allowed to have opinions but they be wrong",1,5
"mythologies are very intriguing",0,5
"think these should sue china after naming a deadly virus after their band livid",0,5
"does no one notice we are in world war ? it’s modern warfare technology disease battle no bombs are needed",0,5
"why would our responsibility to do the labor and take the risks for our own proletarian rev…",1,5
"rt pic unrelated",1,5
"rt “australia must prepare for future shaped by extreme climate bushfire royal commission report warns”",1,5
"omg yes",1,5
"what do we have to do to fix that boo? teamwork makes the dream work",1,5
"arrogant self obsessed rcist hypocrites who can‘t self reflecr uglyss fckboys people that cannot respect yo…",0,5
"familiar patterns + dvp",1,5
"rt y’all look what did<u+fd><u+fd>",1,5
"told bro he can eat off this shit if you do it right",0,5
"rt the entire neighborhood surrounding the white house is preparing for mass unrest boards chains fences and barriers…",1,5
"rt jill and i are praying for all those impacted by hurricane zeta the entire nation stands with you as you rebuild and recover",1,5
"rt ot please be careful there are videos going around again pls turn off ur auto play and or stay off twt for a while be safe if…",1,5
"rt celebrating checkouts our users check out half million pairs now which is another milestone big news soon givi…",1,5
"rt i’ve come home from work tonight and opened my dms there’s loads some are so worrying i’m sat here working out if to call t…",1,5
"latesttech cartoon dinosaur stuffed toy",0,5
"coldddddd",0,5
"rt i woke up paid and pretty<u+fc>",1,5
"rt fn guys plz go report this guy he is pretending to be plz go report him and get him banned",1,5
"rt listen to te warm up with here again trancefamily soundcloud",1,5
"rt ham yeah you won’t be needing an election win party fonald maybe start planning your escape plan",1,5
"rt bri bri is on her greys anatomy shìt today respect the <u+f><u+d><u+><u+fef>thank yaaaaa <u+f><u+fd>",1,5
"he cant catch",1,5
"rt they said it was political correctness that would end christmas but it was actually electing people who try to source me…",1,5
"yoshi concept photo in minute <u+fa><u+fa>",0,5
"rt takamori mafia paro calli is hired as the bodyguard to protect kiara but apparently shes the only one who can hurt her?…",1,5
"rt listen up army twt will make the tv debut of their highly anticipated new single and perform their record breaking hit “d…",1,5
"happiness is subjective but it will undoubtedly exist in a communist society as will sadness and every other emotion",1,5
"ana allice",0,5
"rt a real artist ",1,5
"rt dudu x yunk vino baby girl <u+f><u+ff><u+d><u+>",1,5
"this is facts",0,5
"appreciate the beauty<u+f><u+d><u+><u+fef>",0,5
"the heart of a con artist beats slowly",0,5
"rt jungkook saved the modeling industry",1,5
"• what is ur favourite colour of the sky",0,5
"rt cant argue with that george<u+f><u+fe>",1,5
"omg hi i want a kiss ",1,5
"rt here is some good news the fabulous has won the journalist of the year award from the for her stellar work…",1,5
"rt how it started how it’s going theblackcatnero",1,5
"reasoning to prevent the spread of covid in the us<u+f> we are a petri dish of covid ",1,5
"just not feelin pattinson as batman",1,5
"owo birthday twin happy birthday <u+f><u+f>",1,5
"no need to be respectful she likes it <u+f>",1,5
"thought id never see the day",0,5
"rt yall please make sure youre doing mamavote first and then seventeen exactly like that with the first in all caps an…",1,5
"rt revolutionary girl glutena",1,5
"rip prince morocco maduka your memory lives on <u+f><u+ff><u+ffe>",0,5
"joe something wey be number even your other fears de fear am <u+f>",1,5
"so what will that say about you when he wins?",1,5
"very big mood",1,5
"<u+fcd> the day i lose myself to coked out whores i’d be on my death bed with seconds to live <u+fd><u+fd> twin stop <u+fd><u+f>",0,5
"how many times do we gotta say that this shit isn’t funny anymore <u+f>",0,5
"rt in alabama’s largest county some absentee voters’ ballots may not count not b c they did anything wrong but b c as l…",1,5
"do y’all prefer solo or partnered content on onlyfans ?",0,5
"rt more than million cases of covid have been now confirmed in the united states — and more than americans have los…",1,5
"shame on america if this fraud is re elected<u+f>",1,5
"rt @staymelo it’s the haircut <u+f><u+f>",1,5
"lov i don’t know the type ™ but yes you have so many rights you are so valid",1,5
"rt read s story on black conservatives during the time of trump “the ideas that once drew black conservatives in…",1,5
"conan thats it",0,5
"rt days to prevent another years vote",1,5
"whoever is putting old bts tweets on my tl thank you <u+f><u+fa>",0,5
"ariana grande old school video via",1,5
"rt almost every police department in america supports president trump not one supports joe biden",1,5
"i don’t even know why i still play this",0,5
"rt i am about to snap",1,5
"rt work hard <u+fc><u+ffb><u+fb><u+ffb> treino david demostenys",1,5
"rt imo a lot of babygays would benefit from understanding that ""the lgbt community"" is essentially a political coalition th…",1,5
"rt how school lunch ladies use to be <u+f><u+f><u+f><u+fd><u+fd><u+f><u+f><u+fd>",1,5
"rt good morning can you rt my tweet and this can count as one vote for mama <u+fa> have a nice weekend <u+f> mamavote monstax …",1,5
"rt when u accidentally block an intersection and everyone is just staring at u",1,5
"its th graders getting naked",0,5
"vinnie is so dramatic omg ",0,5
"idk stream oth no globoplay",0,5
"apple binge drinking disordereh",0,5
"rt monsta x rd album &ltfatal love&gt &ltlove killa&gt mv teaser <u+baac><u+ca><u+dc><u+cd><u+ca> monstax monstax fatallove lovekilla <u+baac><u+ca><u+dc><u+cd><u+ca><u+cd>…",1,5
"btw did you move your $link off exchanges yet to stake them?",1,5
"happy th to me <u+f><u+f>",0,5
"tim duncan was really one ray allen shot away from being in the finals ",0,5
"yooo that “his house” movie dropped on netflix it looks good and kinda scary<u+f>",0,5
"rt we need replies with votebidenhesanadult asap",1,5
"rt ai online teaching tips and techniques for the virtual classroom <u+fda> onlinelearning highereducation edtechchat students acade…",1,5
"rt the way yoongi is going to be winning soty regardless his own competition is himself he’s insane",1,5
"rt over a million kentuckians applied for unemployment benefits % of renters at risk of eviction nearly kentuckian…",1,5
"rt ‘being told to retrain is an insult’ opera singers in a musical protest for the future of the arts",1,5
"rt @zaydenm keep the likes retweets and replies equal or he will appear in your house at am",1,5
"rt exclusive fbi dir wray profited from hunter biden’s illegal china russia kickback deal is this why the fbi covered up…",1,5
"rt bram stoker festival is upon us <u+f> ",1,5
"rt chris brown got hrs to respond",1,5
"rt a scorpio may give the impression of not noticing anything but they really notice it all",1,5
"rt with covid cases rising flu season and sad approaching here’s a few holistic ways to stay healthy and sane this seas…",1,5
"yep totally brilliant finished it tonight",1,5
"do you have any tattoo? how many? — sim <u+f><u+f><u+ffe><u+d><u+><u+fef>",0,5
" you could try doing it though or contact steam support i had something like that happen…",1,5
"rt for anyone having a bad day heres jungkooks cute habit of waving whenever he spots a camera to make you smile<u+f>",1,5
"rt dakiti got me like",1,5
"rt @noorxa i promise you will never regret retweeting this",1,5
"rt how the day started <u+f>",1,5
"rt bts bt twt i’m voting for bts for favorite social artist at the amas",1,5
"rt life goes on bts btsbe november twt",1,5
"birx earned her reputation by dedicating her life to public health she knew that trumps downplaying…",1,5
"rt the president was subdued and moving fast through his speech tonight in mn the difference between the two earlier ones? the…",1,5
"mish you are pretty scary yourself <u+f> happy halloween everyone <u+><u+fef>",0,5
"wow i love you guys congratulations <u+f><u+f><u+f> so much love to the family",1,5
"a mis pies",0,5
"sean gibson head of estate management at the western health trust said the hospital…",1,5
"all i hear is miyuki this js so sick",0,5
"@anonmagus way to go anon youre the first person to hit the nail right on the head <u+f>there have been a good few…",1,5
"join me and the team as we discuss insurance",1,5
"is there a lol scene for gold players or something?",1,5
"been crying at first dates together forever for the past minutes send help x",0,5
"ugh true",1,5
"i didn’t even see it at first",1,5
"rt it’s not that complicated for me what’s best for my ppl gr discussion",1,5
"rt oh my god trump’s minnesota rally was so deflatingly bad that even right side broadcasting took note “it was really weird…",1,5
"seneca won the toss and defer to the second half aurora will receive",0,5
"kinda starting my “new year new me new life” on november instead of january because i’m so done with and app…",0,5
"rt watch live streaming",1,5
"rt harry will be performing at this year’s jingle ball on december th",1,5
"rt im thinking you may want to sit this one out",1,5
"sowellfan m sanger was a devout racist and utilized aborting black…",1,5
"rt <u+fb><u+f> respect from one football god to another <u+fe><u+ff> <u+fe><u+ff>",1,5
"rt gourd boy shout out to long walks with joseph gourd levitt",1,5
"rt thanks everyone d",1,5
"rt ugly men will insult me and say they’d never date me as if they ever had a chance with me in the first place lmao",1,5
"trump must pay to knowingly allow s of thousands to die because you hide the truth about covid i…",1,5
"rt vintage kjl emerald clear crystal hoop earrings s vogueteam ecochic gotvintage etsy…",1,5
"if there is i’d like to get involved <u+f>",1,5
"rt bull back in early we were concerned about the use of fake faces this led to our public awareness game",1,5
"i cancel na daw tong band na to and i’m like?? diba matagal na silang cancelledtt when juris left? common chin fi…",0,5
"i have so much music to catch up on it’s not even funny lmfao",0,5
"rt i need to dropout",1,5
"thank you<u+f>",1,5
"rt breaking news several queens village ny residents are receiving pre filled out ballots for joe biden and being told to j…",1,5
"rt changbin showed them that idol rappers are real rappers and even though he lost he’s stayed humble i wish this type of sho…",1,5
"rt bts <u+bc><u+dc><u+cc><u+b><u+be> btsbe &ltlife goes on&gt am est pm kst lifegoeson",1,5
"to emigrate twice",1,5
"rt when you move from twitter to fb its like u left ub and went to bayelle",1,5
"china gave the us cases but instead of going to it went to million lmao trump was close though",1,5
"was he or was he not ssj in the movie broly’s return? i still dunno to this day also nice drawing",1,5
"oh god",0,5
"rt <u+ffa> new video we are done with trumpsdeadlysins",1,5
"rt if you care about people with ocd and similar mental illnesses you need to stop interacting with posts that say “rt for…",1,5
"rt adulthood is realizing no one cares about you and the show must go on",1,5
"rt assuming this is true yes the govt should have acted sooner but lets not focus on ""we told you so"" what matters now is…",1,5
"rt rt and drop yours too<u+fe> mama’s fan choice awards mamavote treasure <u+fffc>",1,5
"rt pov brb i am crying dalton gomez thank you",1,5
"rt <u+f> the launch date of earncrypto by brexily is edging closer <u+fb> get ready to earn passive income in a risk free environment…",1,5
"cream and vanilla was actually jet the hawk",0,5
"rt little advice thats the first criteria of being burnas stan you must be ready to be stressed <u+f><u+f><u+f>",1,5
"me too? so confused <u+f>",1,5
"bangtannn obvio",1,5
"im going to attempt to make my own diy scented essential oil candles <u+ff><u+f><u+a><u+fef>",0,5
"rt this weather is unbeatable idc where you’re at right now orlando feels incredible",1,5
"rt my depression anxiety and sleep deprivation meeting eachother again for lockdown ",1,5
"rt supposedly the pick scratched his eye and in act criminal taemin was wearing the eye patch as it heals now in act…",1,5
"rt twt happy birthday<u+f> <u+bf><u+e><u+fa><u+f><u+e><u+feb><u+e> weiyingday",1,5
"rt please consider supporting this petition and joining my cause your signature can potentially help to overturn an…",1,5
"lmaoooo parent life fr",1,5
"rt i swear if i wake up one more fuckin time",1,5
"he also opposed desegregation of schools saying he didn’t want his kids to grow up…",1,5
"to quote",1,5
"omg when you hit the “like” it makes a baby yoda",1,5
" i think its not on netflix its on fod app but you will need jpn vpn to watch it <u+f> every…",1,5
"god damnit",1,5
"rt looks like ubisoft games run at upscaled k not native on next gen consoles <u+f> watchdogslegion runs at ""upscaled k"" f…",1,5
"treating myself to ice cold budweisers",1,5
"rt everton will be without mason holgate seamus coleman lucas digne cenk tosun jean philippe gbamin richarlison and james ro…",1,5
" aaaaah back in those old days",1,5
"rt i vote izone for worldwide fans choice mamavote izone",1,5
"here too",1,5
"really?? thats wild lol kreize is how the word ""crazy"" would be badly pronounced in brazilian portuguese hahaha",1,5
" i’m not been working as hard as i can and i believe we are gonna win big",1,5
"this pabst blue ribbon coffee is fucking rancid",0,5
"so covid only affects democrats? is that what youre implying?",1,5
"rt t jinyoung with babies kids <u+fa> a really wholesome thread <u+fd><u+ff> mamavote got",1,5
"rt this is literally happening on polish streets as we speak and some of you still choose to stay silent please educate y…",1,5
"vote my baby bros <u+a><u+a>",0,5
"ossoff should win on balls alone",1,5
"this is very valid <u+f><u+f>",1,5
"god bless you queenie",0,5
"now its time to vote sa rawr and myx sb sbonmtvlivestream",1,5
"@keeprockalive the thing from i meant not the one",1,5
"rt they came drop this off at my job <u+fa>",1,5
"my mother was a nurse newly married back in the s she knew h…",1,5
"“a grammy sitting in a pile of yarn in my closet” ?????? so casually incredibly successful god",0,5
"call of duty warzone adding player mode in big modern warfare update",0,5
"rt we kindly request fans to stop tweeting discomfort msgs there is nothing to worry about thalaivar is a blessed soul…",1,5
"yellow<u+fd><u+fd><u+fd><u+fd><u+fd><u+fd><u+fd>",1,5
"rt kadang kadang kan tuhan bagi kita rasa kesakitan sekarang because he is actually saving us from a greater pain bila c…",1,5
"yes lol and love you tok kristen<u+><u+fef>",1,5
"feliciahoe yuck",1,5
"that friend there went to georgetown for undergrad then he got a phd from harvard in east asian languages and civilizations",1,5
"rt the gods have spoken turkey hit by massive earthquake of magnitude world news",1,5
"rt today’s threads <u+ffa><u+ff>",1,5
"i didnt know you just got mad because i called her cocky ",1,5
"any kind of tart anything ick",1,5
"rt i feel you angela i feel you",1,5
"composer maid outfit when",1,5
"rt last year i made my own box this year delivered a real one<u+f><u+fc><u+ffe> ivypark <u+fd>",1,5
"rt earthquake in the north atlantic between iceland and svalbard m its the final release point but all the middle p…",1,5
"rt check out malboro the descent we have four unique dungeons a non binary main character your healer is a support…",1,5
"snowflake obsidian angelite tigers eye and rose quartz in order from top to bottom",0,5
"rt they spied on americans and then used a conspiracy theory to hide their crimes this information is publicly available",1,5
"rt partystarters sneak peek <u+f><u+f><u+f><u+f><u+f>",1,5
"rt worldwide lockdowns over a pcr test that doesn’t work no countries questioning the false positive casedemic they are follo…",1,5
"rt substitute job opportunities within our school district see details below in image to apply alexcellence …",1,5
"i remember vividly being on a school field trip to baxter ca when i was in grade …",1,5
"rt trump is going to claim victory on november rd no matter what hell say the deep state is against him and that everything…",1,5
"rt raw footage of mailroom in post office here in miami dade source revealed “mail in ballots are within these piled up in…",1,5
"rt hi everyone here is the citation for the article sylviane diouf “the last resort redeeming family and friends” in fi…",1,5
"unless ofcourse you saying by law an empty box goes to the incompetent",1,5
"<u+><u+ff> hi love positions is so good new era is here <u+> itd make me very happy if you simply foll…",1,5
"a ber <u+fa>",1,5
"rt marcus rashford is named ucl player of the week after his hat trick off the bench against leipzig <u+b>",1,5
"it’s costs £ to get a new one <u+f>",1,5
"hello",0,5
"xiumin im voting for exo for favorite social artist at the amas",1,5
"rt positions thank you",1,5
"rt how to gain followers? hop on my next tweet to gain fast <u+> • follow me and <u+f><u+> • follow everyone…",1,5
"rt peoples head canon of how donnie puts his eyebrows on vs mine",1,5
"the trump administration is reversing nearly environmental rules here’s the full list",0,5
"thank you heck",1,5
"rt surprise",1,5
"rt nyu the cutest trio <u+fa>",1,5
"rt mentally i’m here a lot ",1,5
"kitten update smitten for kittens will be taking care of the little one i found and nursing him back to health go…",0,5
"i hope the con in kokuritsu starts with partystarters",0,5
"rt bts <u+bc><u+dc><u+cc><u+b><u+be> btsbe &ltlife goes on&gt am est pm kst lifegoeson",1,5
"rt teachers are getting fired every day for wearing black lives matter shirts and somehow this is okay?",1,5
"rt siskind pennsylvania<u+c><u+fef> million have voted early by party affiliation democrats republicans no party…",1,5
"rt good times <u+d><u+fef><u+f>",1,5
"exactly now hes this hulking beast",1,5
"stopping time is op so i use it every chance i get",1,5
"film cinemanews hocuspocus bettemidler sarahjessicaparker and kathynajimy will return for the roles o…",0,5
"going to grab food and then stream time d",0,5
"rt the circle of life",1,5
"almost",1,5
"never",1,5
"hasty if you believe shanahan on mckinnon",1,5
"seattlegirl yikes that makes for long days",1,5
"lmfao mw has been a creddy game since it came out",1,5
"axel gay th grade creative writer thisiscoop coopcreativewriting coophomeoween",0,5
"echelon our governor is republican and tennessee is in the midst of a surge right now so much for your baseless theory",1,5
"rt $ or <u+b> giveaway <u+fb> retweet must be following me tag a friend ends later <u+>",1,5
"rt the midnight sky is the road i’m taking <u+fc><u+fa><u+fab> i love you so much and you’ll forever inspire me …",1,5
"rt i have no idea what kind of drunken cousin banging gibberish is coming out of rudy’s mouth these days but i do appre…",1,5
"humans pushing north atlantic right whale to extinction faster than believed",0,5
"raw footage of mailroom in post office in miami dade source revealed “mail in ballots are within these piled up in…",0,5
"rt pretty cool",1,5
"rt first lady melania trump supports freethinkers and trailblazers she is an ally for equality in this exclusive vid…",1,5
"rt can i get a nice side profile",1,5
"""just admit the censorship was valid and you can go free""",1,5
"rt rip jj williams <u+ff><u+e><u+e><u+e><u+ec><u+e><u+ef><u+fc>",1,5
"rt ""+"" music video is needed this tracking week",1,5
"rt if i get played in my next relationship ima show u why all my ex’s hate me <u+f><u+f><u+fd>",1,5
"rt ep smol and tired kenma a thread ",1,5
"i’m voting for exo for favorite social artist at the amas ",1,5
"so much of the dumb white stuff down there",1,5
"rt my vote is for what makes this country great freedom of speech and religion nd amnd hard working tax paying citizens pol…",1,5
"rt its so delightful to spend another evening listening to and generously sharing their wisdom ins…",1,5
"% only bad news",1,5
"rt blackpink in ’s vibe",1,5
"spot on",1,5
"should i watch this movie now?",1,5
"rt four days from now we’re going to win wisconsin and we’re going to win four more years for the people’s president …",1,5
"alter dong",1,5
"rt mamas fan choice awards mamavote treasure",1,5
"came to work dressed as a mafioso type but i noticed without the coat and hat i make a not half bad…",0,5
"it’s always had two distinct meanings “social” eg religious marriage and civil govt licensed m…",1,5
"clap starter pack",0,5
" seconds",0,5
"a bunch of old people just walked in the store i work at with a girl dressed like a goth loli",0,5
"yo wutttt please let this workout for me",0,5
"cool work",1,5
"this is the chinese advice for literally everything not saying it’s the wrong advice…",1,5
" hey friend what do you think of this ole one",1,5
"i am just using a bucket in which i drilled holes thanks for the link something to consider in rega…",1,5
"rt he is so handsome",1,5
"called it",0,5
"rt “but i think i’m just in time to help you” eastenders",1,5
"rt how the day started <u+f>",1,5
"rt goal retweets <u+fe> mamavote treasure",1,5
"maybe true",1,5
"thank you",1,5
"rt a judge has ordered illinois teen kyle rittenhouse be extradited to wisconsin to face homicide charges",1,5
"rt tpwk louis tomlinson as memes de animalitos a thread",1,5
"rt last chance win a free pair of off white x air jordan “sail” enter here &gt tonight pm et …",1,5
"tu pa heavy object per plotin",0,5
"wait is horse horse guy still in it",1,5
"rt yeonjun catboy confirmed yeonjun <u+cf><u+c> members",1,5
"and like that bird <u+f> don’t fly high enough",0,5
"look what my phone juts made im so shhdksbf",0,5
"its not that bad now",1,5
"rt look at this city <u+fa><u+a><u+fef> warsaw and poland are showing the world again what it means to stand up for fundamental rights…",1,5
"rt diluc doodle ",1,5
"amazing <u+f>",0,5
"rt farage what did he say?",1,5
"rt pic always beside you <u+fa> chanyeol",1,5
"rt bro i love harry styles so much",1,5
"rt wow the group that installed that freeway trump sign has come forward with a pro trump campaign video and it is <u+f>…",1,5
"rt i don’t think we spend enough time talking about how the comey letter cost the election",1,5
"full moon goblins making noise in the back yard this house locked down like fort knox right now for sure",0,5
"ad yey sin weekend",1,5
"would it be less important to us brits had it not have been a holiday hotspot? <u+f> relevant regardless",1,5
"<u+f><u+f><u+f><u+f> i think ill try this next time <u+f><u+f><u+f>",1,5
"rt cardboard cutouts &gt empty stadiums los angeles ’ says the faux fans were actually helpful to the…",1,5
"nah this ikea dog",1,5
"rt pov isnt just one of the best songs on positions but it might just be top in her discography",1,5
"no judgement",0,5
"rt voter intimidation in progress <u+f>",1,5
"i am not a fan of tyler but the man still hit high elo on adc i think for him jungling was a higher…",1,5
"rt life goes on bts btsbe november twt",1,5
"the question isnt whether i can name one its whether he can name one — without his staffers batting clean up",0,5
"i don’t care do you?",1,5
"danyl said ugly hoe",1,5
"i already contacted him and he’s not willing to reduce price as he doesn’t want to sell",0,5
"rt livinproof may your finances multiply may your health improve may your friends be blessed may your family be loved may your pa…",1,5
"rt aaand all my best lances <u+fd><u+fd><u+f><u+f>",1,5
"rt my song “mi amor” is featured in the “new queer friday” playlist by newmusic love lgbtq newmusicfriday…",1,5
"complete the moot bestie<u+f>",1,5
"the excommunication of henry th and the formation of ""the church of england"" and the anglican churchs rejoining wit…",0,5
"i know that just because this year will end it doesnt mean the pandemic will too but please can we end th…",0,5
"prison break",0,5
"rt the war has started",1,5
"but i fucking love you <u+f><u+><u+fef>",1,5
"wait so it has to be a full body drawing to win?",1,5
"rt flood wenings are in place for cork city",1,5
"thank you <u+fa><u+ff>",1,5
"rt it is funny to listen to the cacklers complain about potus when their nominee ispotty mouthed cynical mean",1,5
"rt yea yea prod",1,5
"mah baby is shortbut tall where it counts <u+f><u+f> this would be a fun gathering",0,5
"rt there’s something liberating about walking around the house butt naked<u+f>",1,5
"rt maker respect for the not caving into their they just need to delete the post and tweet it again craziness",1,5
"rt this is real",1,5
"rt bet i look nice on u",1,5
"rt your world of spending savings cravings and more sorted with the all new app mae by maybanku that also comes with your fa…",1,5
"more modest than lennon then",1,5
"the need to spread more rona and precious little time to do it after all when youre gonna lose you migh…",1,5
"aye wassup wit y’all and this corset shit tho",0,5
"i’m sorry",1,5
"boobs height",0,5
"your lawyer buddy is saying you sold out <u+fd><u+fd>",1,5
"get a shovel then nigga lol",1,5
"rt what action has been taken sept ? nothing till day by @…",1,5
"rt i’d live this whole damn life all over again just to meet you once again",1,5
"or manufacture her crap in countries that allow slave labor with no protections or benefits…",0,5
"rt the posts twitter account gained nearly followers during blackout",1,5
"boy with luv~~~ shopeegiveawaypersona shopeegiveawaypersona shopeegiveawaypersona…",1,5
"rt my vote is for what makes this country great freedom of speech and religion nd amnd hard working tax paying citizens pol…",1,5
"also me nk kena control jaga balik me punyaa pemakanan no chicken and meat anymore please fah love your self dont torture your ownself",0,5
"“i love my fans” yeah i love her more than anything",0,5
"facts",1,5
"rt happy st heavenly birthday juug i think about you everyday fam<u+><u+fef><u+f>",1,5
"no joke what a mompreneur glass of wine looks like on friday vs dad <u+f> who’s sippin’ with me tonight? @ pocono…",1,5
"mine was good thanks for asking im on my way <u+fd><u+><u+fef>",1,5
"s numbers",1,5
"rt help a black transman w college and transitioning <u+ff><u+ffd>",1,5
"rt imagine we have to teach women this and not ask men to keep their hands to themselves",1,5
"lauraya ""be who you needed when you were young sbonmtvlivestream sb """,1,5
"couldnt be the stock dropped ouch",1,5
"pls im sorry",1,5
"rt “the relevancy of frank lloyd wright in the covid era ”",1,5
"are you planning to release commemorative patches for the experience using the same logos than on the t shirt?",1,5
"rt breaking news the times newspaper is reporting the government will announce a full national lockdown in england on monday…",1,5
"i feel those last ",1,5
"rt won’t believe the second lockdown stuff until ornstein tweets it",1,5
"is that a promise? <u+fa>",1,5
"what does this mean for this upcoming election week? area",0,5
"morality is descriptive not prescriptive you dont include them or exclude them…",1,5
"@takmit you are awake",1,5
"rt molly is helping me mark essays <u+fa>",1,5
"rt [plp] just how many things did loona do film on that day? <u+f> access hollywood cosmopolitan seventeen soompi spo…",1,5
"exactly many gop votes will be discarded and that worries me too",1,5
"rt its time to save america",1,5
"rt romana having a child? white domestic terrorism",1,5
"thank god <u+ff><u+ff> god is in control <u+ff><u+ff>",1,5
"rt happy friday back in stock craigmack flava in ya <u+f>w remix rpm single",1,5
"we haven’t even taken the green yet and all i want is a kbo kurt busch only audio feed",0,5
"as with everything else gay men and lesbian women are in reality the exact opposite of how they are portrayed on tv",0,5
"rt <u+ff><u+fef> i followed and i vote for rm of bts twt for biggestcrush on tdyawards",1,5
"rt we have an update for the most requested artist on the fridaylivestream current standings …",1,5
"before your time luv <u+fc>",1,5
"new research points to the peoples liberation army hospital in wuhan as origin for global coronavirus pandemic | z…",0,5
"rt this made me so happy <u+fa>",1,5
"toofar calling rebecca",1,5
"rt no bc literally the frame rate is making me tear up i cant stop watching this",1,5
"been playing sm genshin i just tried to walk up to a bug and grab it in animal crossing",0,5
"rt jaeb once i sit up and you see me grab the wheel like this just know i’m finna float this mfa no cap <u+f>",1,5
"those votes are expensive",1,5
"gods plan is better than mines",0,5
"rt pennsylvania official says ‘thousands of ballots’ mailed to voters have ‘gone missing’",1,5
"i agree but russ cant be mixing up seahawks orders with cardinals orders those ints was on him lets…",1,5
"rt there is no time to let up let’s do this texas",1,5
"rt | japan fanclub gallery bts japan official magazine vol making bts <u+bc><u+dc><u+cc><u+b><u+be> v twt",1,5
"just say the word",0,5
"stay hydrated",0,5
"rt this reminds me that trauma healing and anything that essentially rewires parts of your nervous system is extremely metaboli…",1,5
"taping candies to sticks and putting them in the ground for trick or treaters to snatch that way i…",1,5
"they are cute i love mine",1,5
"bones are the percussion baby",1,5
"rt bts to perform new single and ""dynamite"" at american music awards",1,5
"i don’t like you",1,5
"he was against northwestern caturday heavenston go u nu",0,5
"rt trump told reporters that he might not do an election night party at his dc hotel because ""you know washington dc is shut dow…",1,5
"i followed and i vote lisa for biggestcrush at tdyawards",1,5
"whaaat",1,5
"• who’s ur favourite pokemon and why",0,5
"rt pink fendi",1,5
"rt i’m thinking of quiting social media",1,5
"rt it’s almost that time of year",1,5
"i love my fans <u+fa><u+fa>",0,5
"truee ",1,5
"rt when you hear gov say ""we are doing this because its in your best interest"" you know they are doing noth…",1,5
"honey this is about you why are you here",1,5
"rt trump holds the bible upside down because thats the only way a vampire can hold it",1,5
"thats the whole point of the show? stop embarassing your fandom and move on",0,5
"rt went thru his likes",1,5
"so did i",1,5
"rt plz rt our lab is looking for a postdoc associate with hands on experience in molecular detection and genetic analysis of n…",1,5
"i watched stagnant and loved it too",1,5
"that’s exactly what i said <u+fc><u+fc>",1,5
"god we love u so much i’m sobbing",1,5
"twt life goes on",1,5
"current situation<u+fe><u+fe><u+fe>",1,5
"h todays totals rain mm highest temp °c at lowest temp °c at didcot",0,5
"rt how theyre not embarrassed by this remains unclear",1,5
"rt keep doubting me",1,5
"hlo it doesn’t make any sense to me i honestly don’t understand this party loyalty shit when their party has abandoned most dems",1,5
"ignorant absolutely dumbest mfing people these deplorables intimidating a doctor at her home yeah the ones th…",0,5
"rt what if the mcrib is the vaccine?",1,5
"rt taejin student teacher au where?",1,5
"rt its important we dont lose sight of the real meaning of halloween",1,5
"rt yemi who are you closer to? <u+b>",1,5
"i think the competitive players dont want it since it would supposedly ruin playing with randoms",1,5
"i thought the returning pokémon werent locked behind the dlcs ? pretty sure you…",1,5
"rt for me was saved by ateez",1,5
"rt nooooo cam i literally cried over this song i know it’s gonna break my heart",1,5
"rt return your ballot in person today",1,5
"rt ’s streaming songs chart “positions” — on demand streams new",1,5
